"BESTSELLING","DESCRIPTION","GRADE","IMAGEURL","NAME","NEWARRIVAL","PRICE","PRODUCTCODE","QUANTITY","RECOMMENDED","STATUS"
"true","Nam aliquam et maiores aut fuga quas veniam tempora optio dignissimos deleniti distinctio sapiente consequatur.","LUXURY","http://lorempixel.com/320/200/technics/","Rustic Paper Bottle","true","1285.82","PRD9802","184","true","PRE_ORDER"
"false","Natus fugiat delectus officiis maiores architecto sed voluptas voluptates voluptatibus eveniet non ab totam et quos dolor minus rerum.","LUXURY","http://lorempixel.com/1680/1050/sports/","Intelligent Rubber Car","true","1720.36","PRD9803","231","false","PRE_ORDER"
"true","Molestiae quia est in amet ut vitae debitis cupiditate rerum iste ullam quia eveniet sint quia eos totam.","ECONOMY","http://lorempixel.com/g/1280/1024/business/","Rustic Plastic Watch","true","1099.06","PRD9804","334","false","PRE_ORDER"
"true","Quisquam deserunt ut et iste minus libero optio tempora et iusto impedit eius quia corporis assumenda placeat natus sequi quisquam.","LUXURY","http://lorempixel.com/g/640/350/fashion/","Incredible Silk Knife","false","6.01","PRD9805","60","false","PRE_ORDER"
"true","Iste in soluta dolores aut nobis nesciunt molestias est dignissimos et sunt eligendi odio voluptas beatae ea.","PREMIUM","http://lorempixel.com/640/350/nature/","Rustic Granite Knife","true","1552.16","PRD9806","230","true","HIDDEN"
"false","Dolores necessitatibus dolores voluptatem ut est qui alias omnis provident quae inventore dolores ea ut omnis perferendis.","BUDGET","http://lorempixel.com/1600/1200/city/","Practical Paper Computer","false","1097.55","PRD9807","136","true","OUT_OF_STOCK"
"false","Nostrum qui numquam velit repudiandae tenetur est eos commodi sed fuga autem ad facere quibusdam sed corporis libero et.","BUDGET","http://lorempixel.com/1024/768/transport/","Gorgeous Copper Bag","false","66.72","PRD9808","93","true","DELETED"
"false","Numquam quis amet qui aut facere officiis qui reiciendis autem voluptatem laborum rem commodi velit est sed omnis autem.","ECONOMY","http://lorempixel.com/g/1280/1024/nature/","Synergistic Leather Plate","true","1772.8","PRD9809","123","false","AVAILABLE"
"false","Occaecati est natus quia et nemo necessitatibus veritatis atque et quis est nobis ipsa sed eum sit debitis.","ECONOMY","http://lorempixel.com/640/350/food/","Ergonomic Plastic Bench","true","1714.46","PRD9810","168","false","OUT_OF_STOCK"
"true","Iusto sed id porro sint ipsum amet dolore qui vel sed autem laudantium necessitatibus repellendus.","ECONOMY","http://lorempixel.com/640/350/nature/","Synergistic Cotton Bench","true","1907.45","PRD9811","317","true","AVAILABLE"
"true","Id rerum beatae sint sed eaque non velit expedita odio voluptatem voluptas ratione aut atque modi quos dolorem.","LUXURY","http://lorempixel.com/g/1600/1200/abstract/","Mediocre Plastic Table","false","474.03","PRD9812","472","true","HIDDEN"
"false","Porro atque molestiae harum vel deleniti unde nostrum nulla mollitia vel error soluta rerum non.","PREMIUM","http://lorempixel.com/g/720/348/food/","Heavy Duty Aluminum Knife","false","1712.9","PRD9813","82","false","DELETED"
"false","Quos exercitationem pariatur ab libero quae dolore repudiandae ipsam quasi voluptatem eum possimus nihil cum.","ECONOMY","http://lorempixel.com/g/720/348/animals/","Fantastic Aluminum Chair","false","1127.2","PRD9814","266","false","HIDDEN"
"true","Iste animi dolorem velit sed odio officia libero cumque dolorum reiciendis vitae tempora esse unde autem.","LUXURY","http://lorempixel.com/1366/768/people/","Mediocre Copper Keyboard","true","1217.03","PRD9815","197","true","HIDDEN"
"false","Ducimus vel accusantium totam non maiores enim ullam ea necessitatibus a quia maxime unde praesentium similique cumque voluptas eveniet veniam.","LUXURY","http://lorempixel.com/g/640/350/city/","Mediocre Paper Watch","true","806.58","PRD9816","156","false","OUT_OF_STOCK"
"true","Illo at placeat quo et omnis nam molestiae ab quos minima tempore nulla reiciendis autem tenetur perferendis voluptas.","BUDGET","http://lorempixel.com/g/1600/1200/nature/","Fantastic Linen Shirt","true","1227.61","PRD9817","225","false","DISCONTINUED"
"true","Eligendi tempora non vel enim molestiae aspernatur laudantium officia tempora quidem dolorem ab illo aut quo molestiae in dolorem recusandae.","STANDARD","http://lorempixel.com/g/1920/1200/transport/","Synergistic Silk Pants","false","1976.35","PRD9818","191","false","DISCONTINUED"
"false","Unde libero est voluptatem voluptas consequuntur atque odit aliquid repudiandae rerum cumque harum blanditiis ea quia.","ECONOMY","http://lorempixel.com/g/1680/1050/food/","Synergistic Rubber Bag","true","1041.57","PRD9819","182","false","AVAILABLE"
"true","Doloremque exercitationem et molestiae vel occaecati cum omnis suscipit doloribus eum deleniti dicta nobis dolor perspiciatis sint dolor.","STANDARD","http://lorempixel.com/g/1280/1024/fashion/","Gorgeous Wool Table","false","512.62","PRD9820","82","true","AVAILABLE"
"true","Quasi voluptate et nobis optio sit labore deleniti voluptatem dolores eveniet sapiente aut molestiae quia quae vel.","STANDARD","http://lorempixel.com/g/1024/768/cats/","Durable Granite Bench","false","252.06","PRD9821","481","false","PRE_ORDER"
"false","Fugiat sit autem et harum saepe suscipit sunt hic sit amet est fugit et at quia excepturi laboriosam.","LUXURY","http://lorempixel.com/g/1024/768/abstract/","Intelligent Aluminum Keyboard","false","959.56","PRD9822","201","false","PRE_ORDER"
"false","Praesentium et aliquam dolorem omnis reiciendis voluptatem dicta placeat rerum debitis eligendi sint commodi mollitia nihil saepe fuga culpa.","ECONOMY","http://lorempixel.com/1024/768/nature/","Aerodynamic Aluminum Pants","true","1411.39","PRD9823","430","true","HIDDEN"
"true","Velit numquam iusto nesciunt sapiente hic quaerat voluptas nulla ex beatae minima nesciunt tenetur distinctio quibusdam eius ut.","LUXURY","http://lorempixel.com/1280/1024/sports/","Lightweight Rubber Hat","false","1552.56","PRD9824","283","true","DELETED"
"false","Quaerat iste sapiente suscipit saepe consequatur aut rem non et exercitationem autem est et quia rem.","STANDARD","http://lorempixel.com/1024/768/technics/","Aerodynamic Leather Plate","false","581.91","PRD9825","195","true","OUT_OF_STOCK"
"false","Sapiente impedit voluptas delectus nobis rerum consequatur molestias quia delectus consequatur enim rerum vel alias voluptas aut optio.","BUDGET","http://lorempixel.com/g/640/480/fashion/","Incredible Copper Shoes","false","1127.62","PRD9826","490","false","DISCONTINUED"
"true","Non perspiciatis est quidem sit voluptatem ipsam cupiditate quos possimus saepe fuga dolor veritatis qui et et maxime.","STANDARD","http://lorempixel.com/g/1024/768/food/","Intelligent Aluminum Coat","true","1277.57","PRD9827","46","false","DELETED"
"true","Maxime aut id enim repellendus mollitia quis et tenetur aut quam ut sunt error libero quos in.","ECONOMY","http://lorempixel.com/g/1920/1200/abstract/","Incredible Cotton Shoes","false","1740.29","PRD9828","155","false","DELETED"
"false","Iste adipisci vel maiores nisi eos odio asperiores dolor eum minima laudantium asperiores ullam iste.","BUDGET","http://lorempixel.com/g/320/200/food/","Ergonomic Bronze Knife","false","603.4","PRD9829","265","true","HIDDEN"
"false","Rem deserunt nisi reprehenderit architecto ut neque repellendus sequi consequatur modi aut dolores consequatur ab velit.","LUXURY","http://lorempixel.com/320/200/abstract/","Incredible Rubber Car","false","1511.3","PRD9830","74","false","DISCONTINUED"
"false","Et id nihil quo aut minus praesentium assumenda assumenda voluptate quo minima qui rerum occaecati quam ullam rerum pariatur officiis.","STANDARD","http://lorempixel.com/640/350/abstract/","Aerodynamic Plastic Clock","true","638.65","PRD9831","83","false","AVAILABLE"
"false","Aut qui expedita animi dolores excepturi qui natus incidunt ex pariatur ut aliquid aliquam architecto.","BUDGET","http://lorempixel.com/640/200/animals/","Rustic Iron Bottle","false","1146.99","PRD9832","308","true","OUT_OF_STOCK"
"true","Et culpa praesentium non adipisci numquam sed quas aperiam odit optio eos quia voluptas excepturi est.","ECONOMY","http://lorempixel.com/g/1366/768/transport/","Ergonomic Wool Clock","true","1139.67","PRD9833","267","true","DELETED"
"true","Quia accusamus exercitationem facere consequuntur quidem quaerat et velit sed adipisci esse cupiditate esse quisquam.","PREMIUM","http://lorempixel.com/1680/1050/cats/","Enormous Marble Shoes","true","1514.43","PRD9834","392","false","AVAILABLE"
"false","At eum dicta molestiae autem quam omnis dolorem eaque aspernatur doloremque laborum hic aperiam maiores similique.","PREMIUM","http://lorempixel.com/640/200/nightlife/","Lightweight Marble Wallet","true","1008.28","PRD9835","253","true","OUT_OF_STOCK"
"true","Impedit nihil aperiam ut excepturi numquam voluptas voluptatibus autem sed sit quo quisquam aut expedita ex ad sequi quia accusamus.","ECONOMY","http://lorempixel.com/g/720/348/transport/","Intelligent Concrete Coat","true","1121.0","PRD9836","340","true","PRE_ORDER"
"true","Aut ut et dolore ut quia cum sunt itaque qui ea et fuga fugiat tempora dolores.","ECONOMY","http://lorempixel.com/320/200/sports/","Durable Steel Computer","false","145.11","PRD9837","244","true","PRE_ORDER"
"false","Eaque corrupti nulla ea molestiae enim vitae quia aliquid exercitationem sint aut quia ut qui nostrum.","STANDARD","http://lorempixel.com/1920/1200/business/","Mediocre Copper Bottle","false","806.34","PRD9838","448","true","DELETED"
"true","Temporibus omnis excepturi vel autem ducimus non voluptas sint quaerat distinctio vero enim rerum est in sunt.","BUDGET","http://lorempixel.com/g/1366/768/fashion/","Mediocre Wooden Keyboard","false","1342.87","PRD9839","103","true","AVAILABLE"
"true","Necessitatibus quod assumenda voluptatum maxime recusandae rerum hic aut provident numquam aut autem voluptates qui sint.","LUXURY","http://lorempixel.com/1024/768/sports/","Intelligent Steel Computer","true","776.0","PRD9840","183","false","OUT_OF_STOCK"
"true","Officiis ea quia odit et exercitationem aut cumque nostrum doloremque quia eveniet ab et rerum voluptas.","PREMIUM","http://lorempixel.com/g/1920/1200/fashion/","Heavy Duty Marble Hat","true","700.4","PRD9841","76","true","OUT_OF_STOCK"
"false","Corporis est odit ex est amet dolorum minus expedita aut optio optio doloremque quia facere doloribus numquam.","STANDARD","http://lorempixel.com/320/200/nightlife/","Small Rubber Plate","true","1337.13","PRD9842","391","false","OUT_OF_STOCK"
"false","Asperiores molestias aspernatur at aut molestiae voluptas laudantium ut id quaerat corrupti accusamus est sint quam aliquam possimus accusamus.","STANDARD","http://lorempixel.com/g/320/200/people/","Gorgeous Leather Car","false","1697.6","PRD9843","138","false","AVAILABLE"
"false","Incidunt blanditiis rerum aut unde impedit amet exercitationem nihil modi ratione aut voluptatem est et quia ut recusandae excepturi.","LUXURY","http://lorempixel.com/g/1920/1200/animals/","Intelligent Cotton Lamp","false","1808.84","PRD9844","347","false","OUT_OF_STOCK"
"false","Possimus et nam repudiandae iure amet necessitatibus exercitationem aut magni mollitia id fugit suscipit nemo rerum commodi omnis similique in.","PREMIUM","http://lorempixel.com/1600/1200/abstract/","Incredible Wooden Computer","true","478.75","PRD9845","288","true","DELETED"
"true","Ipsa voluptatem reiciendis ex mollitia fugit est porro corrupti quibusdam et odio consequatur qui alias tempore quibusdam et ipsam.","PREMIUM","http://lorempixel.com/g/640/480/sports/","Small Bronze Bottle","false","1036.78","PRD9846","107","true","DISCONTINUED"
"true","Sed et sed eum quas et accusamus blanditiis quam nam tempore voluptatibus atque ut et cupiditate culpa omnis omnis architecto.","STANDARD","http://lorempixel.com/g/720/348/technics/","Synergistic Steel Hat","true","1250.66","PRD9847","206","true","DELETED"
"true","Inventore ab numquam rerum est voluptas nisi veritatis suscipit ab enim repellat vitae et ut.","STANDARD","http://lorempixel.com/1680/1050/sports/","Awesome Wool Watch","false","1357.2","PRD9848","51","false","DISCONTINUED"
"true","Deserunt ut dolores cupiditate facilis eaque et eum et qui voluptatem numquam eveniet et consequatur nisi expedita ut minus impedit.","PREMIUM","http://lorempixel.com/g/1600/1200/cats/","Sleek Paper Lamp","true","1053.72","PRD9849","293","false","HIDDEN"
"false","Eos a id quaerat consequuntur et optio a aut ex quia reprehenderit est exercitationem repellat doloremque.","STANDARD","http://lorempixel.com/720/348/fashion/","Rustic Iron Hat","true","1010.26","PRD9850","221","false","DELETED"
"false","Dolore nulla quia ducimus quam rerum optio et aliquam itaque quos veniam ut et animi explicabo voluptates impedit ducimus.","ECONOMY","http://lorempixel.com/g/320/200/nature/","Rustic Copper Car","true","635.21","PRD9851","312","false","HIDDEN"
"false","Libero qui perferendis aut vel ea quia a consequatur quas et et voluptatum consequatur sint et est omnis sit.","STANDARD","http://lorempixel.com/g/1920/1200/nature/","Ergonomic Paper Clock","false","463.47","PRD9852","381","false","DISCONTINUED"
"false","Dignissimos aspernatur et velit nam assumenda sunt quaerat praesentium vel non cumque illo perferendis beatae et.","BUDGET","http://lorempixel.com/g/1600/1200/technics/","Lightweight Plastic Shoes","true","1180.05","PRD9853","322","false","PRE_ORDER"
"false","Quos maxime hic natus voluptatem nihil quae atque repellat quia rerum sapiente et et consequatur odio quia.","LUXURY","http://lorempixel.com/720/348/food/","Synergistic Plastic Pants","false","1748.35","PRD9854","400","true","HIDDEN"
"false","Ab inventore non ex saepe rerum maxime similique veritatis maiores nisi vel sapiente rerum eligendi quas eius dolorum et maxime.","LUXURY","http://lorempixel.com/g/1024/768/food/","Enormous Plastic Bag","false","1944.44","PRD9855","304","true","OUT_OF_STOCK"
"true","Et quibusdam officia aut quos voluptatem deleniti qui iste autem modi aut eos quam sit.","PREMIUM","http://lorempixel.com/g/1280/1024/technics/","Rustic Wooden Coat","true","178.25","PRD9856","188","true","OUT_OF_STOCK"
"false","Quia assumenda quis quis maiores itaque temporibus aut repudiandae voluptas in in expedita amet quaerat impedit optio dignissimos quasi culpa.","ECONOMY","http://lorempixel.com/g/1920/1200/nightlife/","Gorgeous Aluminum Table","true","225.67","PRD9857","102","false","AVAILABLE"
"false","Eos odit sunt laudantium consequatur qui voluptas unde autem doloremque quisquam deleniti et impedit consequatur neque praesentium voluptates.","STANDARD","http://lorempixel.com/1366/768/nature/","Heavy Duty Steel Computer","false","1709.59","PRD9858","283","true","AVAILABLE"
"false","Voluptas quia ab illo sit sit est odio dolorem magnam error sed dolores a architecto et possimus voluptatibus quia ipsa.","ECONOMY","http://lorempixel.com/1600/1200/food/","Durable Linen Computer","false","1617.33","PRD9859","57","true","PRE_ORDER"
"false","Qui soluta totam voluptas voluptatum dicta numquam maxime quia sit consequatur nesciunt eos assumenda tenetur suscipit blanditiis dolore alias.","ECONOMY","http://lorempixel.com/1280/1024/city/","Intelligent Wool Wallet","true","1360.36","PRD9860","392","false","DELETED"
"false","Aut asperiores eos vel culpa error similique praesentium deserunt eos est quasi provident optio nemo excepturi voluptates molestiae officiis.","BUDGET","http://lorempixel.com/320/200/fashion/","Small Iron Plate","true","1985.0","PRD9861","320","true","DISCONTINUED"
